,DHI,DirectHI,T,WS,p,GHI,DNI
2018-03-21 01:30:00+01:00,0.0,0.0,-2.126007,3.737108,99321.33,0.0,0.0
2018-03-21 02:30:00+01:00,0.0,0.0,-2.028595,4.8791575,99370.7,0.0,0.0
2018-03-21 03:30:00+01:00,0.0,0.0,-2.0656433,4.649084,99377.58,0.0,0.0
2018-03-21 04:30:00+01:00,43.33203,0.0,-2.2323303,5.161003,99433.43,43.33203,0.0
2018-03-21 05:30:00+01:00,119.71094,1.0,-1.932373,5.499915,99541.01,120.71094,19.10732260929735
2018-03-21 06:30:00+01:00,212.07031,15.3203125,-1.3362122,6.558052,99683.84,227.39062,292.7301534127508
2018-03-21 07:30:00+01:00,177.0,264.57812,-1.1790771,6.3090057,99697.51,441.57812,2196.1113784194586
2018-03-21 08:30:00+01:00,312.1953,163.17188,-0.15823364,6.1973886,99689.484,475.3672,600.302688669626
2018-03-21 09:30:00+01:00,331.9862,29.421875,0.0741272,5.6183376,99761.01,361.40808,72.51233469628473
2018-03-21 10:30:00+01:00,328.49847,34.203125,0.7538147,5.7571197,99732.57,362.7016,66.73636884984008
2018-03-21 11:30:00+01:00,278.20596,16.859375,0.56344604,5.4988437,99725.89,295.06534,28.83371206123191
2018-03-21 12:30:00+01:00,234.98145,21.25,0.93045044,5.395248,99772.69,256.23145,34.41840581439798
2018-03-21 13:30:00+01:00,161.4375,62.234375,0.7301941,4.8051114,99758.89,223.67188,102.2984945935574
2018-03-21 14:30:00+01:00,69.3125,0.203125,0.32858276,3.9641967,99746.14,69.515625,0.3638792889447321
2018-03-21 15:30:00+01:00,4.703125,0.0,0.19921875,2.8941035,99846.766,4.703125,0.0
2018-03-21 16:30:00+01:00,0.0,0.0,0.05859375,2.4624043,99900.03,0.0,0.0
2018-03-21 17:30:00+01:00,0.0,0.0,-0.18527222,2.3644366,99932.6,0.0,0.0
2018-03-21 18:30:00+01:00,0.0,0.0,-0.43746948,2.525303,99953.47,0.0,0.0
2018-03-21 19:30:00+01:00,0.0,0.0,-0.8171387,2.7100253,100028.445,0.0,0.0
2018-03-21 20:30:00+01:00,0.0,0.0,-1.0368652,2.7223446,100050.2,0.0,0.0
2018-03-21 21:30:00+01:00,0.0,0.0,-1.3546753,3.6688023,100083.92,0.0,0.0
2018-03-21 22:30:00+01:00,0.0,0.0,-1.8231201,4.706221,100131.26,0.0,0.0
2018-03-21 23:30:00+01:00,0.0,0.0,-1.9260254,3.8699694,100107.45,0.0,0.0
2018-03-22 00:30:00+01:00,0.0,0.0,-2.0644531,5.3233094,100182.95,0.0,0.0
2018-03-22 01:30:00+01:00,0.0,0.0,-3.6493225,4.641243,100218.125,0.0,0.0
2018-03-22 02:30:00+01:00,0.0,0.0,-4.3297424,3.7267435,100194.984,0.0,0.0
2018-03-22 03:30:00+01:00,0.0,0.0,-4.7432556,3.799721,100214.68,0.0,0.0
2018-03-22 04:30:00+01:00,56.73828,37.83203,-4.709076,4.3078523,100255.3,94.57031,722.8688260587688
2018-03-22 05:30:00+01:00,96.671875,156.83594,-4.195038,5.1825376,100322.08,253.50781,2996.714854544096
2018-03-22 06:30:00+01:00,121.57031,292.14844,-2.7981873,5.0462193,100348.08,413.71875,5582.174445114643
2018-03-22 07:30:00+01:00,138.67969,407.0,-2.0837708,4.652552,100334.7,545.6797,3214.9206357941075
2018-03-22 08:30:00+01:00,153.15625,459.8125,-0.95944214,4.33587,100312.19,612.96875,1654.3983306322189
2018-03-22 09:30:00+01:00,153.25504,512.9219,-0.2416687,3.9049132,100310.08,666.1769,1245.691010475106
2018-03-22 10:30:00+01:00,155.88477,465.82812,0.7621155,4.126508,100301.195,621.7129,898.6586651420306
2018-03-22 11:30:00+01:00,145.33125,420.17188,1.1782532,3.9246757,100223.16,565.5031,711.7106797789651
2018-03-22 12:30:00+01:00,130.91298,312.28125,1.2410583,3.2410848,100203.47,443.1942,501.371562466578
2018-03-22 13:30:00+01:00,107.5625,179.23438,0.8976135,2.021402,100165.58,286.79688,292.10128076174607
2018-03-22 14:30:00+01:00,70.89844,53.328125,0.40444946,1.218476,100129.08,124.22656,94.67642711087787
2018-03-22 15:30:00+01:00,10.9765625,0.0234375,-0.094940186,1.7089802,100069.734,11.0,0.04930960119868328
2018-03-22 16:30:00+01:00,0.0,0.0,-0.82107544,1.1536955,100052.586,0.0,0.0
2018-03-22 17:30:00+01:00,0.0,0.0,-1.3362427,0.8741612,100052.375,0.0,0.0
2018-03-22 18:30:00+01:00,0.0,0.0,-1.7103577,0.43930915,100017.78,0.0,0.0
2018-03-22 19:30:00+01:00,0.0,0.0,-2.203949,1.4081498,99988.08,0.0,0.0
2018-03-22 20:30:00+01:00,0.0,0.0,-2.8832092,1.5085754,99982.695,0.0,0.0
2018-03-22 21:30:00+01:00,0.0,0.0,-3.520935,1.1001295,99936.67,0.0,0.0
2018-03-22 22:30:00+01:00,0.0,0.0,-3.6736145,0.4167563,99844.33,0.0,0.0
2018-03-22 23:30:00+01:00,0.0,0.0,-3.8707275,1.3296648,99749.414,0.0,0.0
2018-03-23 00:30:00+01:00,0.0,0.0,-4.191162,0.98819554,99740.38,0.0,0.0
2018-03-23 01:30:00+01:00,0.0,0.0,-4.075531,0.6776462,99719.555,0.0,0.0
2018-03-23 02:30:00+01:00,0.0,0.0,-4.2789307,1.546118,99554.414,0.0,0.0
2018-03-23 03:30:00+01:00,0.0,0.0,-4.757782,1.4474363,99446.484,0.0,0.0
2018-03-23 04:30:00+01:00,67.23828,26.863281,-4.6153564,1.264549,99421.22,94.10156,513.2853811880385
2018-03-23 05:30:00+01:00,129.82812,103.92969,-3.6243896,1.6420623,99382.125,233.75781,1985.8180677459582
2018-03-23 06:30:00+01:00,156.90625,236.47656,-2.4082947,1.6208991,99372.5,393.3828,4518.433969225168
2018-03-23 07:30:00+01:00,224.48438,265.60938,-1.3824158,3.1482377,99233.45,490.09375,2001.2947500634
2018-03-23 08:30:00+01:00,215.98438,376.39062,-0.3374939,3.5181262,99168.17,592.375,1325.1477122274684
2018-03-23 09:30:00+01:00,322.84235,201.60938,1.1938782,2.84362,99094.25,524.4517,482.61707042044554
2018-03-23 10:30:00+01:00,335.3481,81.84375,1.8712463,2.5777109,99023.17,417.19186,156.1369242131478
2018-03-23 11:30:00+01:00,290.0831,35.421875,1.8122253,2.9198077,98917.984,325.50497,59.43324721636438
2018-03-23 12:30:00+01:00,186.13895,3.109375,1.5283203,3.1051805,98904.54,189.24832,4.949108226984612
2018-03-23 13:30:00+01:00,108.47656,0.203125,1.0826111,3.0302103,98860.66,108.67969,0.32825112417930696
2018-03-23 14:30:00+01:00,50.085938,0.0,-0.21664429,4.062097,98781.42,50.085938,0.0
2018-03-23 15:30:00+01:00,5.5,0.0,-0.35803223,4.0985384,98734.125,5.5,0.0
2018-03-23 16:30:00+01:00,0.0,0.0,-0.32800293,3.0049236,98710.78,0.0,0.0
2018-03-23 17:30:00+01:00,0.0,0.0,-0.3656006,3.552255,98713.35,0.0,0.0
2018-03-23 18:30:00+01:00,0.0,0.0,-0.5707092,3.957446,98753.55,0.0,0.0
2018-03-23 19:30:00+01:00,0.0,0.0,-0.46444702,2.3405519,98711.33,0.0,0.0
2018-03-23 20:30:00+01:00,0.0,0.0,-0.4803772,1.9995834,98690.75,0.0,0.0
2018-03-23 21:30:00+01:00,0.0,0.0,-0.516449,2.778252,98743.61,0.0,0.0
2018-03-23 22:30:00+01:00,0.0,0.0,-0.8319397,3.0872583,98671.03,0.0,0.0
2018-03-23 23:30:00+01:00,0.0,0.0,-0.98965454,2.2179193,98629.98,0.0,0.0
2018-03-24 00:30:00+01:00,0.0,0.0,-1.1892395,2.3039932,98669.66,0.0,0.0
2018-03-24 01:30:00+01:00,0.0,0.0,-1.417511,2.141775,98719.5,0.0,0.0
2018-03-24 02:30:00+01:00,0.0,0.0,-1.561554,1.8863268,98725.55,0.0,0.0
2018-03-24 03:30:00+01:00,0.0,0.0,-1.9856567,2.2510693,98703.07,0.0,0.0
2018-03-24 04:30:00+01:00,62.476562,42.476562,-2.2016296,2.798069,98724.016,104.953125,811.6133830214819
2018-03-24 05:30:00+01:00,99.296875,166.92188,-1.8740234,3.4835136,98808.64,266.21875,3189.430116173806
2018-03-24 06:30:00+01:00,122.42969,301.28125,-0.8548279,3.4493487,98833.64,423.71094,5756.678039882367
2018-03-24 07:30:00+01:00,139.99219,412.40625,0.39437866,3.1970203,98858.43,552.39844,2970.433472620697
2018-03-24 08:30:00+01:00,150.375,485.25,2.2643127,3.6330693,98902.75,635.625,1672.56338953076
2018-03-24 09:30:00+01:00,153.18332,513.40625,3.5459595,4.285482,98905.92,666.5896,1211.7137748088435
2018-03-24 10:30:00+01:00,153.0247,469.45312,4.4982605,5.2102695,98905.6,622.47784,885.8126967034351
2018-03-24 11:30:00+01:00,302.6758,54.15625,4.4385986,4.981382,98950.81,356.83206,90.02266208158518
2018-03-24 12:30:00+01:00,233.45718,25.890625,4.5288696,4.4534187,99017.99,259.3478,40.85963322494618
2018-03-24 13:30:00+01:00,105.453125,169.40625,4.4375,4.0348177,99090.914,274.85938,271.4939865616798
2018-03-24 14:30:00+01:00,68.32031,50.796875,3.4205627,2.8268657,99131.3,119.11719,88.61166030476883
2018-03-24 15:30:00+01:00,13.5,0.0625,1.8752747,2.646562,99233.64,13.5625,0.12887488330478783
2018-03-24 16:30:00+01:00,0.0,0.0,0.990448,2.016035,99323.805,0.0,0.0
2018-03-24 17:30:00+01:00,0.0,0.0,0.4885254,1.4667963,99381.58,0.0,0.0
2018-03-24 18:30:00+01:00,0.0,0.0,-0.10336304,1.2309427,99461.2,0.0,0.0
2018-03-24 19:30:00+01:00,0.0,0.0,-0.45352173,0.6422905,99494.97,0.0,0.0
2018-03-24 20:30:00+01:00,0.0,0.0,-0.88653564,0.80272007,99596.766,0.0,0.0
2018-03-24 21:30:00+01:00,0.0,0.0,-1.1729431,1.1533312,99672.91,0.0,0.0
2018-03-24 22:30:00+01:00,0.0,0.0,-1.3315125,0.9563457,99705.67,0.0,0.0
2018-03-24 23:30:00+01:00,0.0,0.0,-1.5220032,1.3464727,99694.87,0.0,0.0
2018-03-25 00:30:00+01:00,0.0,0.0,-1.8263245,1.1361886,99769.586,0.0,0.0
2018-03-25 01:30:00+01:00,0.0,0.0,-2.16745,1.9059854,99805.97,0.0,0.0
2018-03-25 03:30:00+02:00,0.0,0.0,-2.3833313,0.92132545,99833.46,0.0,0.0
2018-03-25 04:30:00+02:00,0.79296875,0.0078125,-2.3473206,0.87796605,99863.66,0.80078125,0.14927595788513554
2018-03-25 05:30:00+02:00,59.60547,51.398438,-2.2756653,0.96306896,99894.45,111.00391,982.0865269263068
2018-03-25 06:30:00+02:00,98.234375,172.89844,-1.4061584,0.6759901,99934.484,271.1328,3303.6262239559346
2018-03-25 07:30:00+02:00,123.07031,305.79688,-0.5300598,0.68194014,100009.17,428.8672,5842.959543539975
2018-03-25 08:30:00+02:00,139.17969,419.3125,1.3229675,1.3516933,100052.234,558.4922,2892.8312199345614
2018-03-25 09:30:00+02:00,152.5,470.60938,3.2276917,1.6940128,100085.484,623.1094,1588.870142357653
2018-03-25 10:30:00+02:00,152.76285,525.15625,4.1878357,2.0038428,100028.2,677.91907,1222.3267023592255
2018-03-25 11:30:00+02:00,151.1747,503.125,4.5870056,2.4468906,100022.67,654.2997,939.1466275443082
2018-03-25 12:30:00+02:00,149.18057,402.42188,4.5079956,2.6858761,100099.41,551.6024,662.8176599902555
2018-03-25 13:30:00+02:00,131.53973,320.03125,4.596222,2.776823,100123.35,451.57098,500.84150987895845
2018-03-25 14:30:00+02:00,108.58594,187.98438,4.226288,2.9460287,100104.39,296.5703,298.8116362298524
2018-03-25 15:30:00+02:00,73.19531,60.515625,3.2016907,2.8616567,100081.42,133.71094,104.66398521183427
2018-03-25 16:30:00+02:00,15.96875,0.125,1.7472229,2.1233737,100100.69,16.09375,0.25523600684681996
2018-03-25 17:30:00+02:00,0.0,0.0,1.0016785,2.5550263,100135.64,0.0,0.0
2018-03-25 18:30:00+02:00,0.0,0.0,0.35671997,2.8942235,100150.39,0.0,0.0
2018-03-25 19:30:00+02:00,0.0,0.0,-0.111694336,2.7782335,100146.305,0.0,0.0
2018-03-25 20:30:00+02:00,0.0,0.0,-0.4460144,2.676831,100128.08,0.0,0.0
2018-03-25 21:30:00+02:00,0.0,0.0,-0.9913635,2.6423633,100145.97,0.0,0.0
2018-03-25 22:30:00+02:00,0.0,0.0,-1.4100647,2.1151507,100138.2,0.0,0.0
2018-03-25 23:30:00+02:00,0.0,0.0,-1.6856384,2.162162,100149.66,0.0,0.0
2018-03-26 00:30:00+02:00,0.0,0.0,-2.0404053,2.0562315,100143.18,0.0,0.0
2018-03-26 01:30:00+02:00,0.0,0.0,-2.3925476,2.3808105,100129.55,0.0,0.0
2018-03-26 02:30:00+02:00,0.0,0.0,-2.5067139,2.87039,100131.71,0.0,0.0
2018-03-26 03:30:00+02:00,0.0,0.0,-2.4889526,3.139842,100087.164,0.0,0.0
2018-03-26 04:30:00+02:00,3.0351562,0.068359375,-2.6861877,2.85279,100004.734,3.1035156,1.306164631494936
2018-03-26 05:30:00+02:00,60.75,53.8125,-2.485199,2.4498963,99960.23,114.5625,1028.2127979128136
2018-03-26 06:30:00+02:00,118.92969,140.75781,-1.6787109,3.0533223,99992.55,259.6875,2689.504933216487
2018-03-26 07:30:00+02:00,205.375,5.5859375,-0.43319702,3.8258553,99974.234,210.96094,106.7323098878719
2018-03-26 08:30:00+02:00,219.46875,2.4375,0.51242065,3.3357823,99969.17,221.90625,16.136946290971668
2018-03-26 09:30:00+02:00,314.64166,22.328125,1.8644409,3.9130864,99946.16,336.9698,73.87616049712207
2018-03-26 10:30:00+02:00,250.46974,2.96875,3.4364624,3.4874527,99907.7,253.43849,6.816226944404578
2018-03-26 11:30:00+02:00,325.05804,177.8125,4.2412415,3.730263,99803.41,502.87054,328.40187503680494
2018-03-26 12:30:00+02:00,271.4673,17.5,5.1474304,4.5698423,99756.59,288.9673,28.564296047993768
2018-03-26 13:30:00+02:00,186.38843,2.859375,5.3560486,4.302195,99748.805,189.2478,4.438056430640057
2018-03-26 14:30:00+02:00,82.99219,0.015625,4.594879,3.324084,99671.39,83.00781,0.024637548916833847
2018-03-26 15:30:00+02:00,36.804688,0.0,4.0933228,2.9778428,99633.56,36.804688,0.0
2018-03-26 16:30:00+02:00,5.9765625,0.0,3.5300598,2.5701952,99588.28,5.9765625,0.0
2018-03-26 17:30:00+02:00,0.0,0.0,3.1000671,1.3457865,99541.984,0.0,0.0
2018-03-26 18:30:00+02:00,0.0,0.0,2.5870667,0.9188251,99532.36,0.0,0.0
2018-03-26 19:30:00+02:00,0.0,0.0,2.2364807,1.2706671,99478.44,0.0,0.0
2018-03-26 20:30:00+02:00,0.0,0.0,2.115448,1.2838348,99409.35,0.0,0.0
2018-03-26 21:30:00+02:00,0.0,0.0,2.2084656,1.0967162,99345.95,0.0,0.0
2018-03-26 22:30:00+02:00,0.0,0.0,2.2139587,1.5756105,99295.2,0.0,0.0
2018-03-26 23:30:00+02:00,0.0,0.0,2.2773132,2.0981772,99249.164,0.0,0.0
2018-03-27 00:30:00+02:00,0.0,0.0,2.243164,1.8234558,99170.72,0.0,0.0
2018-03-27 01:30:00+02:00,0.0,0.0,2.1773987,1.6432116,99143.76,0.0,0.0
2018-03-27 02:30:00+02:00,0.0,0.0,2.0379028,2.1378388,99135.5,0.0,0.0
2018-03-27 03:30:00+02:00,0.0,0.0,2.1144714,2.186915,99100.414,0.0,0.0
2018-03-27 04:30:00+02:00,3.65625,0.0,1.8871765,2.194543,99075.75,3.65625,0.0
2018-03-27 05:30:00+02:00,61.671875,0.16796875,1.7148438,2.414937,99067.55,61.839844,3.209433094530414
2018-03-27 06:30:00+02:00,132.82031,2.84375,2.3575134,2.7944808,99099.234,135.66406,54.336448670189334
2018-03-27 07:30:00+02:00,206.11719,8.5078125,3.2739868,2.656597,99139.58,214.625,162.5615181369126
2018-03-27 08:30:00+02:00,292.42188,79.234375,4.239044,3.3859792,99170.44,371.65625,504.22762314830015
2018-03-27 09:30:00+02:00,231.4997,346.15625,6.193634,4.118891,99115.83,577.65594,1122.9396560250673
2018-03-27 10:30:00+02:00,196.90015,444.65625,7.7061462,4.0656195,99077.39,641.5564,1007.3424263754736
2018-03-27 11:30:00+02:00,170.52133,439.42188,8.840424,4.2903214,99062.41,609.94324,803.1349743046287
2018-03-27 12:30:00+02:00,183.17545,335.95312,9.450531,4.3361454,99076.19,519.12854,543.5015227201027
2018-03-27 13:30:00+02:00,163.83478,254.67188,9.653503,4.8093185,99098.84,418.50665,392.0794317688732
2018-03-27 14:30:00+02:00,132.23438,72.75,9.093353,4.457902,99081.78,204.98438,113.80690879778298
2018-03-27 15:30:00+02:00,68.0625,0.09375,8.144318,3.5503862,99123.734,68.15625,0.15945333465213082
2018-03-27 16:30:00+02:00,9.984375,0.0,7.070526,3.5713255,99182.914,9.984375,0.0
2018-03-27 17:30:00+02:00,0.0,0.0,6.0611267,2.94019,99239.445,0.0,0.0
2018-03-27 18:30:00+02:00,0.0,0.0,5.314789,3.2196162,99285.69,0.0,0.0
2018-03-27 19:30:00+02:00,0.0,0.0,4.3566895,3.4129698,99305.766,0.0,0.0
2018-03-27 20:30:00+02:00,0.0,0.0,3.5213318,3.2467873,99311.36,0.0,0.0
2018-03-27 21:30:00+02:00,0.0,0.0,2.929016,3.2337806,99319.69,0.0,0.0
2018-03-27 22:30:00+02:00,0.0,0.0,2.2859192,3.0848317,99352.69,0.0,0.0
2018-03-27 23:30:00+02:00,0.0,0.0,1.706665,2.585469,99399.375,0.0,0.0
2018-03-28 00:30:00+02:00,0.0,0.0,1.1850281,2.5867848,99408.0,0.0,0.0
2018-03-28 01:30:00+02:00,0.0,0.0,0.9326477,2.0194225,99398.25,0.0,0.0
2018-03-28 02:30:00+02:00,0.0,0.0,0.7324524,1.7339014,99459.2,0.0,0.0
2018-03-28 03:30:00+02:00,0.0,0.0,0.7406006,1.2782066,99427.59,0.0,0.0
2018-03-28 04:30:00+02:00,5.1210938,0.0,0.7159729,1.6595716,99423.33,5.1210938,0.0
2018-03-28 05:30:00+02:00,56.01172,0.0078125,1.1540833,1.163255,99438.83,56.01953,0.14927595788513554
2018-03-28 06:30:00+02:00,166.55469,32.21875,2.1929016,1.1477927,99489.984,198.77344,615.614050318299
2018-03-28 07:30:00+02:00,204.92969,123.546875,3.69812,1.6951958,99502.42,328.47656,2360.6499979955333
2018-03-28 08:30:00+02:00,296.10156,76.984375,5.0186768,1.3467066,99504.516,373.08594,471.67928214781494
2018-03-28 09:30:00+02:00,206.58942,4.125,6.017914,0.54349077,99547.69,210.71442,13.126323070891452
2018-03-28 10:30:00+02:00,240.19487,6.34375,5.937744,0.8706078,99523.12,246.53862,14.183735385207498
2018-03-28 11:30:00+02:00,255.4937,285.48438,6.6611633,1.0683699,99474.58,540.9781,516.452150369696
2018-03-28 12:30:00+02:00,199.8278,322.3125,7.101654,0.17012228,99419.31,522.1403,516.8913492294155
2018-03-28 13:30:00+02:00,213.10106,150.0,7.409027,0.60225815,99439.74,363.10107,229.09365989375272
2018-03-28 14:30:00+02:00,136.17188,128.15625,7.407196,0.16985355,99387.25,264.32812,198.92512826294643
2018-03-28 15:30:00+02:00,78.53125,25.53125,6.9852295,0.72096264,99386.39,104.0625,43.07149650341061
2018-03-28 16:30:00+02:00,12.7890625,0.0,6.393341,0.74118406,99417.31,12.7890625,0.0
2018-03-28 17:30:00+02:00,0.0,0.0,5.8609314,1.3899969,99416.67,0.0,0.0
2018-03-28 18:30:00+02:00,0.0,0.0,5.056061,0.8926614,99459.45,0.0,0.0
2018-03-28 19:30:00+02:00,0.0,0.0,4.040558,1.0256478,99489.55,0.0,0.0
2018-03-28 20:30:00+02:00,0.0,0.0,3.4042664,0.9200945,99473.34,0.0,0.0
2018-03-28 21:30:00+02:00,0.0,0.0,2.606964,1.071713,99472.695,0.0,0.0
2018-03-28 22:30:00+02:00,0.0,0.0,1.8148193,1.3686433,99467.7,0.0,0.0
2018-03-28 23:30:00+02:00,0.0,0.0,1.1847839,0.7310672,99453.5,0.0,0.0
2018-03-29 00:30:00+02:00,0.0,0.0,1.1465759,1.2398705,99457.76,0.0,0.0
2018-03-29 01:30:00+02:00,0.0,0.0,1.4181519,0.52972996,99508.664,0.0,0.0
2018-03-29 02:30:00+02:00,0.0,0.0,1.0765686,1.3108362,99500.234,0.0,0.0
2018-03-29 03:30:00+02:00,0.0,0.0,0.6416931,1.2181853,99447.15,0.0,0.0
2018-03-29 04:30:00+02:00,7.6875,0.01171875,0.42556763,1.041039,99457.73,7.6992188,0.2239139368277033
2018-03-29 05:30:00+02:00,67.87891,0.1875,0.3683777,1.2042928,99474.32,68.06641,3.582622989243253
2018-03-29 06:30:00+02:00,126.0625,0.6328125,1.3245239,0.83783567,99552.34,126.69531,12.09135258869598
2018-03-29 07:30:00+02:00,237.29688,16.984375,2.7430725,1.0442353,99548.625,254.28125,324.52593244228467
2018-03-29 08:30:00+02:00,311.92188,41.671875,4.076935,1.4710051,99537.11,353.59375,246.18904145499988
2018-03-29 09:30:00+02:00,338.8654,188.8125,4.810791,1.5194902,99524.03,527.67786,589.6339555617678
2018-03-29 10:30:00+02:00,236.03195,407.85938,6.1376953,1.8024404,99528.69,643.89136,900.2336415483048
2018-03-29 11:30:00+02:00,348.32126,48.0625,6.7068176,1.9845014,99492.234,396.38376,86.07399639762511
2018-03-29 12:30:00+02:00,275.47583,222.82812,6.9098816,1.4568456,99501.625,498.30396,354.2871186236421
2018-03-29 13:30:00+02:00,161.81813,276.79688,7.620514,1.4849147,99550.33,438.615,419.43901873966524
2018-03-29 14:30:00+02:00,136.97198,150.57812,7.393097,1.9582839,99542.555,287.5501,231.94319146632304
2018-03-29 15:30:00+02:00,78.328125,63.90625,6.8852234,1.7341958,99532.03,142.23438,106.94867890260534
2018-03-29 16:30:00+02:00,19.257812,0.0,6.1341553,1.05623,99508.22,19.257812,0.0
2018-03-29 17:30:00+02:00,0.0,0.0,5.591278,1.2521448,99552.72,0.0,0.0
2018-03-29 18:30:00+02:00,0.0,0.0,4.392395,2.2142644,99651.16,0.0,0.0
2018-03-29 19:30:00+02:00,0.0,0.0,3.648346,2.3115592,99686.14,0.0,0.0
2018-03-29 20:30:00+02:00,0.0,0.0,4.1455994,3.0531113,99749.11,0.0,0.0
2018-03-29 21:30:00+02:00,0.0,0.0,4.1862183,3.5761864,99807.67,0.0,0.0
2018-03-29 22:30:00+02:00,0.0,0.0,3.5205383,3.4285681,99812.32,0.0,0.0
2018-03-29 23:30:00+02:00,0.0,0.0,2.808136,3.0657744,99844.016,0.0,0.0
2018-03-30 00:30:00+02:00,0.0,0.0,2.3422546,2.7181733,99850.09,0.0,0.0
2018-03-30 01:30:00+02:00,0.0,0.0,2.3918152,4.0725307,99871.18,0.0,0.0
2018-03-30 02:30:00+02:00,0.0,0.0,2.153473,4.3370147,99900.01,0.0,0.0
2018-03-30 03:30:00+02:00,0.0,0.0,1.7183533,4.4785047,99882.5,0.0,0.0
2018-03-30 04:30:00+02:00,6.9023438,0.0,1.5950012,3.8980238,99862.91,6.9023438,0.0
2018-03-30 05:30:00+02:00,34.714844,0.0,1.7385559,3.985146,99881.8,34.714844,0.0
2018-03-30 06:30:00+02:00,50.304688,0.0,1.9718933,4.458726,99912.055,50.304688,0.0
2018-03-30 07:30:00+02:00,77.78906,0.0,2.7062683,5.938342,99964.09,77.78906,0.0
2018-03-30 08:30:00+02:00,151.55469,0.96875,3.145172,5.8706613,99921.64,152.52344,5.526228934172246
2018-03-30 09:30:00+02:00,166.51312,0.25,3.8281555,6.571039,99859.98,166.76312,0.7665090326179362
2018-03-30 10:30:00+02:00,72.03643,0.0,4.145935,6.1294804,99855.11,72.03643,0.0
2018-03-30 11:30:00+02:00,175.83011,0.421875,5.203766,6.3002725,99786.05,176.25198,0.7480727632892663
2018-03-30 12:30:00+02:00,81.63653,0.0,6.3365784,6.929808,99820.64,81.63653,0.0
2018-03-30 13:30:00+02:00,29.179543,0.0,6.4895325,6.373413,99859.0,29.179543,0.0
2018-03-30 14:30:00+02:00,54.699116,0.0,6.6511536,6.2522497,99808.98,54.699116,0.0
2018-03-30 15:30:00+02:00,42.742188,0.0,6.933441,5.890115,99752.16,42.742188,0.0
2018-03-30 16:30:00+02:00,5.859375,0.0,7.0229187,5.267193,99730.45,5.859375,0.0
2018-03-30 17:30:00+02:00,0.0,0.0,6.683319,5.723754,99765.125,0.0,0.0
2018-03-30 18:30:00+02:00,0.0,0.0,6.2194824,5.2790136,99816.59,0.0,0.0
2018-03-30 19:30:00+02:00,0.0,0.0,6.2011414,4.747879,99820.69,0.0,0.0
2018-03-30 20:30:00+02:00,0.0,0.0,5.797333,4.736041,99825.58,0.0,0.0
2018-03-30 21:30:00+02:00,0.0,0.0,5.5396423,4.6598897,99799.08,0.0,0.0
2018-03-30 22:30:00+02:00,0.0,0.0,5.338562,4.2775006,99775.31,0.0,0.0
2018-03-30 23:30:00+02:00,0.0,0.0,5.0155334,3.5613155,99772.84,0.0,0.0
2018-03-31 00:30:00+02:00,0.0,0.0,4.4756165,4.3264747,99722.68,0.0,0.0
2018-03-31 01:30:00+02:00,0.0,0.0,5.0239563,4.7027497,99747.0,0.0,0.0
2018-03-31 02:30:00+02:00,0.0,0.0,4.7686157,5.2952847,99692.06,0.0,0.0
2018-03-31 03:30:00+02:00,0.0,0.0,4.5502014,5.180316,99635.72,0.0,0.0
2018-03-31 04:30:00+02:00,4.90625,0.0,4.6844177,4.765352,99627.9,4.90625,0.0
2018-03-31 05:30:00+02:00,27.027344,0.0,4.8065796,4.5807476,99580.07,27.027344,0.0
2018-03-31 06:30:00+02:00,76.63281,0.0,5.085785,5.02668,99592.41,76.63281,0.0
2018-03-31 07:30:00+02:00,210.86719,11.671875,8.211395,4.0362477,99521.36,222.53906,223.01828108039248
2018-03-31 08:30:00+02:00,251.26562,29.953125,8.7872925,6.013616,99493.95,281.21875,165.20548042285145
2018-03-31 09:30:00+02:00,206.6787,7.9375,8.270416,6.5002875,99501.625,214.6162,23.904235122627423
2018-03-31 10:30:00+02:00,270.5473,9.421875,9.060028,6.6980596,99468.97,279.96918,20.281645386315166
2018-03-31 11:30:00+02:00,211.81511,269.29688,10.364258,6.9996586,99367.875,481.112,472.8919837167334
2018-03-31 12:30:00+02:00,302.87122,45.625,11.394867,5.9122505,99261.016,348.49622,71.33509661571493
2018-03-31 13:30:00+02:00,217.43231,10.421875,12.979889,5.603014,99232.83,227.85419,15.552321242489073
2018-03-31 14:30:00+02:00,174.28284,21.53125,12.621674,6.3326607,99204.67,195.81409,32.673371622628046
2018-03-31 15:30:00+02:00,65.13281,0.015625,11.604279,5.9142184,99165.17,65.14844,0.02574267930019076
2018-03-31 16:30:00+02:00,17.5625,0.0,10.382477,5.030453,99113.29,17.5625,0.0
2018-03-31 17:30:00+02:00,0.0,0.0,9.248138,5.45929,99145.66,0.0,0.0
2018-03-31 18:30:00+02:00,0.0,0.0,8.149628,5.473422,99093.875,0.0,0.0
2018-03-31 19:30:00+02:00,0.0,0.0,8.109833,5.4237514,99099.44,0.0,0.0
2018-03-31 20:30:00+02:00,0.0,0.0,7.4094543,4.765796,99015.85,0.0,0.0
2018-03-31 21:30:00+02:00,0.0,0.0,6.6741943,5.6846013,98970.49,0.0,0.0
2018-03-31 22:30:00+02:00,0.0,0.0,6.6163635,5.9435854,98926.41,0.0,0.0
2018-03-31 23:30:00+02:00,0.0,0.0,6.570282,5.9073687,98813.41,0.0,0.0
2018-04-01 00:30:00+02:00,0.0,0.0,6.7563477,5.695628,98752.27,0.0,0.0
